millisSinceGpsEpoch,constellationType,svid,signalType,xSatPosM,ySatPosM,zSatPosM,satClkBiasM,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
315379206.0,1,1,GPS_L1,15978268.001060776,1475162.2620176352,21108145.46594024,9930.124716969252,21994493.1406198,0.64,5.787329765022634,0.0,0.0
315379206.0,1,11,GPS_L1,20585730.30854482,4755624.389796122,15526830.041099137,-198841.89048514047,22139204.1492394,0.32,-17.55856331414469,0.0,0.0
315379206.0,1,22,GPS_L1,19495194.83519942,-2456293.583055338,18155545.816047,75369.22600483336,22365746.7324341,1.28,14.46507338521647,0.0,0.0
315379206.0,3,7,Glonass_L1,9505948.751041424,7207530.493656051,22585511.22553381,-3195.9485240665376,21514613.575484,2.56,-33.50040829913133,0.0,0.0
315379206.0,3,8,Glonass_L1,21498141.844936144,-4058731.595212819,13163264.3475472,-8063.955743202231,21722245.0368351,10.24,36.909169106627786,0.0,0.0
315379206.0,3,22,Glonass_L1,21917589.644104805,9038376.174779832,9576800.69341166,63415.20621269017,22079900.0079817,1.28,-44.802536798294895,0.0,0.0
315379206.0,3,23,Glonass_L1,12083336.4669497,-4256394.09628796,22042882.69287525,6290.027912143181,21407032.8086167,2.56,28.504263208534347,0.0,0.0
315379406.0,1,1,GPS_L1,15978433.67872638,1475675.7307868977,21107989.63118584,9930.12479425368,21994488.5337623,0.64,5.787329765022634,0.0,0.0
315379406.0,1,11,GPS_L1,20585956.508230787,4755983.591472649,15526434.506365312,-198841.89055947456,22139255.1736761,0.32,-17.55856331414469,0.0,0.0
315379406.0,1,22,GPS_L1,19494943.36427281,-2455914.1999889184,18155869.30565386,75369.22543009966,22365708.3943057,1.28,14.46507338521647,0.0,0.0
315379406.0,3,7,Glonass_L1,9505398.159569284,7207807.695353526,22585654.195107143,-3195.948541176528,21514685.7670348,10.24,-33.50040829913133,0.0,0.0
315379406.0,3,8,Glonass_L1,21497811.26391373,-4058590.2892159857,13163850.295174845,-8063.95573355697,21722170.4371543,5.12,36.909169106627786,0.0,0.0
315379406.0,3,22,Glonass_L1,21917830.33480592,9038486.41378365,9576148.443829598,63415.206372103625,22080006.1576562,1.28,-44.802536798294895,0.0,0.0
315379406.0,3,23,Glonass_L1,12083850.009737158,-4256074.309685,22042663.01048436,6290.027926048388,21406973.1114218,2.56,28.504263208534347,0.0,0.0
315379606.0,1,1,GPS_L1,15978599.361102792,1476189.193776075,21107833.77837811,9930.12487153948,21994484.2235585,0.64,5.787329765022634,0.0,0.0
315379606.0,1,11,GPS_L1,20586182.704564884,4756342.783357342,15526038.957896598,-198841.8906337717,22139306.2330132,0.32,-17.55856331414469,0.0,0.0
315379606.0,1,22,GPS_L1,19494691.8923274,-2455534.8080659546,18156192.780142043,75369.22485534404,22365669.8991253,2.56,14.46507338521647,0.0,0.0
315379606.0,3,7,Glonass_L1,9504847.569112375,7208084.907748269,22585797.143074017,-3195.9485583020646,21514756.5625681,10.24,-33.50040829913133,0.0,0.0
315379606.0,3,8,Glonass_L1,21497480.670995,-4058448.970553576,13164436.230191484,-8063.955723976405,21722093.0628889,10.24,36.909169106627786,0.0,0.0
315379606.0,3,22,Glonass_L1,21918071.012480136,9038596.639069997,9575496.185112324,63415.20653152801,22080112.970439,0.64,-44.802536798294895,0.0,0.0
315379606.0,3,23,Glonass_L1,12084363.552799497,-4255754.534871451,22042443.30688893,6290.027939978959,21406910.2731877,2.56,28.504263208534347,0.0,0.0
315379806.0,1,1,GPS_L1,15978765.048189688,1476702.6509845557,21107677.90751725,9930.124948826682,21994479.6690517,0.64,5.787329765022634,0.0,0.0
315379806.0,1,11,GPS_L1,20586408.897546627,4756701.965449963,15525643.39569348,-198841.8907080321,22139357.2399997,0.32,-17.55856331414469,0.0,0.0
315379806.0,1,22,GPS_L1,19494440.419363663,-2455155.4072867683,18156516.2395112,75369.22428056649,22365638.0001273,2.56,14.46507338521647,0.0,0.0
315379806.0,3,7,Glonass_L1,9504296.97967158,7208362.130839954,22585940.06943427,-3195.948575443041,21514829.5568289,20.48,-33.50040829913133,0.0,0.0
315379806.0,3,8,Glonass_L1,21497150.06618064,-4058307.639225401,13165022.152596392,-8063.955714460474,21722012.6522855,10.24,36.909169106627786,0.0,0.0
315379806.0,3,22,Glonass_L1,21918311.677126806,9038706.850639146,9574843.91726066,63415.206690963176,22080219.3818668,1.28,-44.802536798294895,0.0,0.0
315379806.0,3,23,Glonass_L1,12084877.09613584,-4255434.771847641,22042223.582089264,6290.027953934836,21406854.3277896,5.12,28.504263208534347,0.0,0.0
315380006.0,1,1,GPS_L1,15978930.739986887,1477216.1024121756,21107522.01860333,9930.125026115307,21994475.4984496,0.64,5.787329765022634,0.0,0.0
315380006.0,1,11,GPS_L1,20586635.08717573,4757061.13775059,15525247.819756089,-198841.89078225577,22139408.4040381,0.32,-17.55856331414469,0.0,0.0
315380006.0,1,22,GPS_L1,19494188.945381872,-2454775.9976513507,18156839.683761258,75369.22370576694,22365603.3090945,1.28,14.46507338521647,0.0,0.0
315380006.0,3,7,Glonass_L1,9503746.391247291,7208639.364628495,22586082.97418785,-3195.948592599349,21514902.4987391,20.48,-33.50040829913133,0.0,0.0
315380006.0,3,8,Glonass_L1,21496819.449471105,-4058166.295231145,13165608.062389351,-8063.95570500911,21721935.4699724,10.24,36.909169106627786,0.0,0.0
315380006.0,3,22,Glonass_L1,21918552.32874551,9038817.048491472,9574191.640274849,63415.206850409006,22080326.1422989,1.28,-44.802536798294895,0.0,0.0
315380006.0,3,23,Glonass_L1,12085390.63974576,-4255115.020613622,22042003.83608544,6290.027967915959,21406796.9863741,5.12,28.504263208534347,0.0,0.0
315380206.0,1,1,GPS_L1,15979096.43649407,1477729.548058324,21107366.11163653,9930.125103405391,21994471.118445,0.64,5.787329765022634,0.0,0.0
315380206.0,1,11,GPS_L1,20586861.273451712,4757420.300258988,15524852.230084913,-198841.8908564428,22139459.7076782,0.32,-17.55856331414469,0.0,0.0
315380206.0,1,22,GPS_L1,19493937.470382515,-2454396.579160024,18157163.11289186,75369.22313094541,22365568.2690572,1.28,14.46507338521647,0.0,0.0
315380206.0,3,7,Glonass_L1,9503195.80384039,7208916.609113567,22586225.857334588,-3195.948609770883,21514975.7547532,10.24,-33.50040829913133,0.0,0.0
315380206.0,3,8,Glonass_L1,21496488.82086711,-4058024.938570621,13166193.959569646,-8063.955695622248,21721860.2071833,10.24,36.909169106627786,0.0,0.0
315380206.0,3,22,Glonass_L1,21918792.9673356,9038927.232627256,9573539.354155697,63415.20700986533,22080432.1174713,1.28,-44.802536798294895,0.0,0.0
315380206.0,3,23,Glonass_L1,12085904.183628373,-4254795.281169726,22041784.06887774,6290.027981922274,21406734.3575427,5.12,28.504263208534347,0.0,0.0
315380406.0,1,1,GPS_L1,15979262.13771096,1478242.9879225378,21107210.186617,9930.125180696956,21994466.7384403,0.64,5.787329765022634,0.0,0.0
315380406.0,1,11,GPS_L1,20587087.456374142,4757779.452975019,15524456.626680318,-198841.89093059325,22139510.7495651,0.32,-17.55856331414469,0.0,0.0
315380406.0,1,22,GPS_L1,19493685.99436601,-2454017.151813,18157486.526902743,75369.22255610189,22365531.7806519,1.28,14.46507338521647,0.0,0.0
315380406.0,3,7,Glonass_L1,9502645.217451597,7209193.864294923,22586368.71887435,-3195.9486269575327,21515047.8590529,10.24,-33.50040829913133,0.0,0.0
315380406.0,3,8,Glonass_L1,21496158.18036928,-4057883.569243597,13166779.844136711,-8063.95568629982,21721782.5362642,5.12,36.909169106627786,0.0,0.0
315380406.0,3,22,Glonass_L1,21919033.59289651,9039037.403046798,9572887.058903843,63415.20716933201,22080538.3718471,1.28,-44.802536798294895,0.0,0.0
315380406.0,3,23,Glonass_L1,12086417.727782942,-4254475.553516185,22041564.28046639,6290.02799595372,21406672.8629754,5.12,28.504263208534347,0.0,0.0
315380606.0,1,1,GPS_L1,15979427.843637286,1478756.422004355,21107054.243544888,9930.125257990025,21994462.1839335,0.64,5.787329765022634,0.0,0.0
315380606.0,1,11,GPS_L1,20587313.635942604,4758138.595898555,15524061.009542672,-198841.8910047072,22139561.9659542,0.32,-17.55856331414469,0.0,0.0
315380606.0,1,22,GPS_L1,19493434.517332766,-2453637.715610492,18157809.925793644,75369.2219812363,22365496.7580649,1.28,14.46507338521647,0.0,0.0
315380606.0,3,8,Glonass_L1,21495827.52797823,-4057742.187249839,13167365.716089996,-8063.955677041763,21721705.5808039,5.12,36.909169106627786,0.0,0.0
315380606.0,3,22,Glonass_L1,21919274.20542766,9039147.559750414,9572234.754519906,63415.20732880895,22080645.114829,1.28,-44.802536798294895,0.0,0.0
315380606.0,3,23,Glonass_L1,12086931.272208745,-4254155.83765324,22041344.4708516,6290.028010010236,21406610.6878495,5.12,28.504263208534347,0.0,0.0
315380806.0,1,1,GPS_L1,15979593.554272722,1479269.8503031628,21106898.282420386,9930.125335284623,21994457.8388293,0.64,5.787329765022634,0.0,0.0
315380806.0,1,11,GPS_L1,20587539.81215661,4758497.729029357,15523665.378672453,-198841.8910787849,22139613.0427415,0.32,-17.55856331414469,0.0,0.0
315380806.0,1,22,GPS_L1,19493183.03928328,-2453258.27055282,18158133.309564207,75369.22140634869,22365461.421374,1.28,14.46507338521647,0.0,0.0
315380806.0,3,7,Glonass_L1,9501544.047731351,7209748.406745419,22586654.37713239,-3195.948661375751,21515188.9789637,20.48,-33.50040829913133,0.0,0.0
315380806.0,3,8,Glonass_L1,21495496.863694698,-4057600.792589159,13167951.575428776,-8063.955667848011,21721628.9219974,5.12,36.909169106627786,0.0,0.0
315380806.0,3,22,Glonass_L1,21919514.80492843,9039257.702738376,9571582.441004705,63415.20748829595,22080752.1370144,1.28,-44.802536798294895,0.0,0.0
315380806.0,3,23,Glonass_L1,12087444.816904897,-4253836.13358122,22041124.64003366,6290.02802409177,21406551.7759145,5.12,28.504263208534347,0.0,0.0
315381006.0,1,1,GPS_L1,15979759.269617094,1479783.272818799,21106742.303243548,9930.125412580792,21994453.3017727,0.32,5.787329765022634,0.0,0.0
315381006.0,1,11,GPS_L1,20587765.985015888,4758856.852367503,15523269.734069804,-198841.89115282617,22139664.1718795,0.32,-17.55856331414469,0.0,0.0
315381006.0,1,22,GPS_L1,19492931.560217805,-2452878.8166399766,18158456.67821436,75369.22083143899,22365425.2296224,1.28,14.46507338521647,0.0,0.0
315381006.0,3,8,Glonass_L1,21495166.187519107,-4057459.385261243,13168537.422152834,-8063.955658718499,21721552.4202428,2.56,36.909169106627786,0.0,0.0
315381006.0,3,22,Glonass_L1,21919755.391398378,9039367.83201106,9570930.118358487,63415.2076477929,22080859.0370483,1.28,-44.802536798294895,0.0,0.0
315381006.0,3,23,Glonass_L1,12087958.361870969,-4253516.441300176,22040904.788012654,6290.028038198261,21406491.1364078,5.12,28.504263208534347,0.0,0.0
315381206.0,1,1,GPS_L1,15979924.989670075,1480296.6895506512,21106586.306014568,9930.125489878545,21994448.8694174,0.64,5.787329765022634,0.0,0.0
315381206.0,1,11,GPS_L1,20587992.154519927,4759215.965912753,15522874.075735204,-198841.8912268313,22139715.3882685,0.32,-17.55856331414469,0.0,0.0
315381206.0,1,22,GPS_L1,19492680.080136843,-2452499.3538722848,18158780.03174373,75369.2202565072,22365388.6190656,1.28,14.46507338521647,0.0,0.0
315381206.0,3,8,Glonass_L1,21494835.49945218,-4057317.9652659018,13169123.25626145,-8063.955649653159,21721471.0324273,2.56,36.909169106627786,0.0,0.0
315381206.0,3,22,Glonass_L1,21919995.964836866,9039477.94756874,9570277.786582066,63415.207807299645,22080965.9719826,1.28,-44.802536798294895,0.0,0.0
315381206.0,3,23,Glonass_L1,12088471.907106074,-4253196.760810438,22040684.91478887,6290.02805232965,21406431.0204077,5.12,28.504263208534347,0.0,0.0
315381406.0,1,1,GPS_L1,15980090.7144314,1480810.1004982574,21106430.2907336,9930.125567177907,21994444.4894127,0.32,5.787329765022634,0.0,0.0
315381406.0,1,11,GPS_L1,20588218.32066832,4759575.0696649775,15522478.40366902,-198841.89130080031,22139766.6221078,0.32,-17.55856331414469,0.0,0.0
315381406.0,1,22,GPS_L1,19492428.599040806,-2452119.882249956,18159103.37015209,75369.21968155327,22365354.4515393,1.28,14.46507338521647,0.0,0.0
315381406.0,3,8,Glonass_L1,21494504.79949454,-4057176.532602903,13169709.077754064,-8063.95564065193,21721392.7333003,2.56,36.909169106627786,0.0,0.0
315381406.0,3,22,Glonass_L1,21920236.525243327,9039588.049411727,9569625.445676072,63415.20796681606,22081072.9767177,0.64,-44.802536798294895,0.0,0.0
315381406.0,3,23,Glonass_L1,12088985.452609489,-4252877.092112241,22040465.02036252,6290.028066485878,21406371.5151652,5.12,28.504263208534347,0.0,0.0
315381606.0,1,1,GPS_L1,15980256.443900786,1481323.5056611549,21106274.257400785,9930.125644478912,21994440.1792089,0.32,5.787329765022634,0.0,0.0
315381606.0,1,11,GPS_L1,20588444.48346065,4759934.163624042,15522082.717871623,-198841.89137473327,22139817.8908475,0.32,-17.55856331414469,0.0,0.0
315381606.0,1,22,GPS_L1,19492177.1169301,-2451740.4017732004,18159426.693439137,75369.2191065772,22365319.6209047,1.28,14.46507338521647,0.0,0.0
315381606.0,3,7,Glonass_L1,9499341.720539425,7210857.619991147,22587225.43435916,-3195.948730388846,21515469.7180667,10.24,-33.50040829913133,0.0,0.0
315381606.0,3,8,Glonass_L1,21494174.08764681,-4057035.087272015,13170294.886630123,-8063.955631714742,21721313.6314633,2.56,36.909169106627786,0.0,0.0
315381606.0,3,22,Glonass_L1,21920477.072617184,9039698.13754033,9568973.095641123,63415.208126342,22081180.1385049,0.64,-44.802536798294895,0.0,0.0
315381606.0,3,23,Glonass_L1,12089498.998380477,-4252557.435205825,22040245.104733832,6290.02808066689,21406310.7709573,5.12,28.504263208534347,0.0,0.0
315381806.0,1,1,GPS_L1,15980422.178077912,1481836.905038732,21106118.20601632,9930.125721781587,21994435.9213558,0.32,5.787329765022634,0.0,0.0
315381806.0,1,11,GPS_L1,20588670.642896418,4760293.247789712,15521687.018343491,-198841.89144863028,22139869.2293881,0.32,-17.55856331414469,0.0,0.0
315381806.0,1,22,GPS_L1,19491925.63380524,-2451360.912442344,18159750.001604546,75369.218531579,22365285.1741748,1.28,14.46507338521647,0.0,0.0
315381806.0,3,7,Glonass_L1,9498791.141297644,7211134.950039516,22587368.14464642,-3195.948747678296,21515540.3390979,10.24,-33.50040829913133,0.0,0.0
315381806.0,3,8,Glonass_L1,21493843.36390971,-4056893.6292730486,13170880.6828889,-8063.9556228415295,21721237.2693105,2.56,36.909169106627786,0.0,0.0
315381806.0,3,22,Glonass_L1,21920717.606957804,9039808.21195482,9568320.736478044,63415.20828587732,22081287.2130409,0.64,-44.802536798294895,0.0,0.0
315381806.0,3,23,Glonass_L1,12090012.544418158,-4252237.790091516,22040025.167903084,6290.028094872624,21406253.2375894,5.12,28.504263208534347,0.0,0.0
315382006.0,1,1,GPS_L1,15980587.916962603,1482350.2986308252,21105962.13658025,9930.125799085954,21994431.4541001,0.32,5.787329765022634,0.0,0.0
315382006.0,1,11,GPS_L1,20588896.798975345,4760652.32216206,15521291.305084763,-198841.8915224915,22139920.4457772,0.32,-17.55856331414469,0.0,0.0
315382006.0,1,22,GPS_L1,19491674.14966645,-2450981.414257374,18160073.294648223,75369.21795655861,22365248.4240163,1.28,14.46507338521647,0.0,0.0
315382006.0,3,7,Glonass_L1,9498240.563079556,7211412.290782278,22587510.83332572,-3195.948764982,21515610.8554278,10.24,-33.50040829913133,0.0,0.0
315382006.0,3,8,Glonass_L1,21493512.62828368,-4056752.1586056896,13171466.466530183,-8063.955614032231,21721160.2789498,2.56,36.909169106627786,0.0,0.0
315382006.0,3,22,Glonass_L1,21920958.12826476,9039918.272655576,9567668.368187075,63415.20844542188,22081394.3573779,0.64,-44.802536798294895,0.0,0.0
315382006.0,3,23,Glonass_L1,12090526.090722106,-4251918.15676937,22039805.20987036,6290.028109103026,21406192.7725849,5.12,28.504263208534347,0.0,0.0
315382206.0,1,1,GPS_L1,15980753.660554536,1482863.6864368226,21105806.049092792,9930.12587639204,21994427.039195,0.32,5.787329765022634,0.0,0.0
315382206.0,1,11,GPS_L1,20589122.951696947,4761011.386740852,15520895.578095924,-198841.89159631683,22139971.7145169,0.32,-17.55856331414469,0.0,0.0
315382206.0,1,22,GPS_L1,19491422.66451426,-2450601.9072186155,18160396.57256983,75369.21738151599,22365214.2390397,0.64,14.46507338521647,0.0,0.0
315382206.0,3,7,Glonass_L1,9497689.98588604,7211689.642219109,22587653.500396863,-3195.9487822998512,21515678.7018744,10.24,-33.50040829913133,0.0,0.0
315382206.0,3,8,Glonass_L1,21493181.88076943,-4056610.675269747,13172052.23755325,-8063.955605286777,21721083.2711389,1.28,36.909169106627786,0.0,0.0
315382206.0,3,22,Glonass_L1,21921198.636537403,9040028.319642875,9567015.99076904,63415.20860497552,22081501.274862,0.64,-44.802536798294895,0.0,0.0
315382206.0,3,23,Glonass_L1,12091039.637291431,-4251598.535239713,22039585.230635952,6290.0281233580345,21406130.510208,2.56,28.504263208534347,0.0,0.0
315382406.0,1,1,GPS_L1,15980919.408853436,1483377.068456262,21105649.94355408,9930.12595369988,21994422.5719392,0.32,5.787329765022634,0.0,0.0
315382406.0,1,11,GPS_L1,20589349.1010608,4761370.441525956,15520499.837377338,-198841.89167010656,22140023.1403086,0.32,-17.55856331414469,0.0,0.0
315382406.0,1,22,GPS_L1,19491171.17834906,-2450222.39132628,18160719.83536908,75369.2168064512,22365178.5358942,0.64,14.46507338521647,0.0,0.0
315382406.0,3,7,Glonass_L1,9497139.409717811,7211967.0043497635,22587796.145859737,-3195.948799631741,21515747.5604336,20.48,-33.50040829913133,0.0,0.0
315382406.0,3,8,Glonass_L1,21492851.121367592,-4056469.179264992,13172637.995957538,-8063.955596605104,21721005.4955184,1.28,36.909169106627786,0.0,0.0
315382406.0,3,22,Glonass_L1,21921439.13177517,9040138.35291702,9566363.604224551,63415.20876453813,22081608.2970473,0.64,-44.802536798294895,0.0,0.0
315382406.0,3,23,Glonass_L1,12091553.18412541,-4251278.925502784,22039365.230200075,6290.028137637591,21406069.3995455,2.56,28.504263208534347,0.0,0.0
315382606.0,1,1,GPS_L1,15981085.161859028,1483890.444688681,21105493.81996425,9930.12603100949,21994418.0697831,0.32,5.787329765022634,0.0,0.0
315382606.0,1,11,GPS_L1,20589575.24706648,4761729.486517236,15520104.082929373,-198841.89174386064,22140074.3741479,0.32,-17.55856331414469,0.0,0.0
315382606.0,1,22,GPS_L1,19490919.69117127,-2449842.866580579,18161043.083045736,75369.2162313641,22365142.850199,0.64,14.46507338521647,0.0,0.0
315382606.0,3,7,Glonass_L1,9496588.834575592,7212244.377173992,22587938.769714206,-3195.948816977564,21515818.2512656,20.48,-33.50040829913133,0.0,0.0
315382606.0,3,8,Glonass_L1,21492520.35007879,-4056327.670591192,13173223.741742495,-8063.955587987147,21720926.0621273,1.28,36.909169106627786,0.0,0.0
315382606.0,3,22,Glonass_L1,21921679.61397749,9040248.372478325,9565711.208554251,63415.20892410958,22081715.6507869,0.64,-44.802536798294895,0.0,0.0
315382606.0,3,23,Glonass_L1,12092066.731223311,-4250959.327558816,22039145.208562944,6290.02815194164,21406008.8472899,2.56,28.504263208534347,0.0,0.0
315382806.0,1,1,GPS_L1,15981250.919570994,1484403.8151334678,21105337.678323507,9930.126108320905,21994413.8119299,0.32,5.787329765022634,0.0,0.0
315382806.0,1,11,GPS_L1,20589801.38971351,4762088.521714458,15519708.314752512,-198841.89181757928,22140125.7650391,0.32,-17.55856331414469,0.0,0.0
315382806.0,1,22,GPS_L1,19490668.20298139,-2449463.3329818337,18161366.315599427,75369.2156562548,22365107.6880102,0.64,14.46507338521647,0.0,0.0
315382806.0,3,7,Glonass_L1,9496038.260460263,7212521.76069147,22588081.371960104,-3195.948834337209,21515887.3541279,10.24,-33.50040829913133,0.0,0.0
315382806.0,3,8,Glonass_L1,21492189.566903744,-4056186.149248154,13173809.474907406,-8063.955579432839,21720847.3965457,1.28,36.909169106627786,0.0,0.0
315382806.0,3,22,Glonass_L1,21921920.08314373,9040358.37832706,9565058.803758947,63415.20908368968,22081822.7776736,0.64,-44.802536798294895,0.0,0.0
315382806.0,3,23,Glonass_L1,12092580.27858425,-4250639.741408146,22038925.16572485,6290.028166270122,21405951.3662727,2.56,28.504263208534347,0.0,0.0
315383006.0,1,1,GPS_L1,15981416.68198915,1484917.1797904589,21105181.51863191,9930.126185634144,21994409.3097738,0.32,5.787329765022634,0.0,0.0
315383006.0,1,11,GPS_L1,20590027.5290016,4762447.547117698,15519312.532846892,-198841.8918912624,22140177.1035797,0.32,-17.55856331414469,0.0,0.0
315383006.0,1,22,GPS_L1,19490416.71377968,-2449083.790530038,18161689.53303008,75369.21508112317,22365072.647973,0.64,14.46507338521647,0.0,0.0
315383006.0,3,7,Glonass_L1,9495487.687372215,7212799.154902112,22588223.952597376,-3195.9488517105715,21515958.1671115,10.24,-33.50040829913133,0.0,0.0
315383006.0,3,8,Glonass_L1,21491858.77184289,-4056044.615235569,13174395.19545204,-8063.955570942114,21720769.8128777,1.28,36.909169106627786,0.0,0.0
315383006.0,3,22,Glonass_L1,21922160.539273445,9040468.370463604,9564406.389838886,63415.20924327833,22081929.8871101,0.64,-44.802536798294895,0.0,0.0
315383006.0,3,23,Glonass_L1,12093093.826207794,-4250320.167050819,22038705.10168588,6290.028180622979,21405889.121346,2.56,28.504263208534347,0.0,0.0
315383206.0,1,1,GPS_L1,15981582.44911318,1485430.538659043,21105025.340889648,9930.126262949238,21994405.0344704,0.32,5.787329765022634,0.0,0.0
315383206.0,1,11,GPS_L1,20590253.664930247,4762806.562726717,15518916.737212997,-198841.89196491023,22140228.3723194,0.32,-17.55856331414469,0.0,0.0
315383206.0,1,22,GPS_L1,19490165.223566618,-2448704.239225512,18162012.735337336,75369.21450596923,22365037.8173384,0.64,14.46507338521647,0.0,0.0
315383206.0,3,8,Glonass_L1,21491527.964896936,-4055903.0685532433,13174980.90337568,-8063.955562514909,21720692.3339109,1.28,36.909169106627786,0.0,0.0
315383206.0,3,22,Glonass_L1,21922400.982366003,9040578.348888231,9563753.966794882,63415.20940287536,22082036.9790963,0.64,-44.802536798294895,0.0,0.0
315383206.0,3,23,Glonass_L1,12093607.374093069,-4250000.604487167,22038485.01644631,6290.028195000153,21405828.4643891,2.56,28.504263208534347,0.0,0.0
315383406.0,1,1,GPS_L1,15981748.220942805,1485943.891738756,21104869.145096865,9930.126340266215,21994400.7591671,0.32,5.787329765022634,0.0,0.0
315383406.0,1,11,GPS_L1,20590479.797499053,4763165.568541386,15518520.927851189,-198841.89203852284,22140279.6236089,0.32,-17.55856331414469,0.0,0.0
315383406.0,1,22,GPS_L1,19489913.732342627,-2448324.6790684685,18162335.922520943,75369.21393079296,22365001.8873401,0.64,14.46507338521647,0.0,0.0
315383406.0,3,8,Glonass_L1,21491197.14606652,-4055761.509200948,13175566.598677777,-8063.955554151156,21720614.3837882,1.28,36.909169106627786,0.0,0.0
315383406.0,3,22,Glonass_L1,21922641.41242084,9040688.313601252,9563101.534627566,63415.20956248066,22082144.1408835,1.28,-44.802536798294895,0.0,0.0
315383406.0,3,23,Glonass_L1,12094120.922239332,-4249681.053717426,22038264.910006363,6290.028209401584,21405768.1564366,2.56,28.504263208534347,0.0,0.0
315383606.0,1,1,GPS_L1,15981913.997477751,1486457.2390291377,21104712.93125372,9930.1264175851,21994396.344262,0.32,5.787329765022634,0.0,0.0
315383606.0,1,11,GPS_L1,20590705.926707588,4763524.564561569,15518125.10476184,-198841.8921121001,22140330.99705,0.32,-17.55856331414469,0.0,0.0
315383606.0,1,22,GPS_L1,19489662.24010813,-2447945.11005912,18162659.094580628,75369.21335559436,22364966.4982985,0.64,14.46507338521647,0.0,0.0
315383606.0,3,7,Glonass_L1,9493835.974279936,7213631.401690077,22588651.564855907,-3195.9489039118785,21516173.0141923,10.24,-33.50040829913133,0.0,0.0
315383606.0,3,8,Glonass_L1,21490866.31535225,-4055619.937178451,13176152.28135776,-8063.955545850791,21720533.903384,1.28,36.909169106627786,0.0,0.0
315383606.0,3,22,Glonass_L1,21922881.82943737,9040798.26460297,9562449.09333756,63415.20972209407,22082251.3724715,1.28,-44.802536798294895,0.0,0.0
315383606.0,3,23,Glonass_L1,12094634.47064587,-4249361.514741834,22038044.78236626,6290.028223827216,21405708.7035448,2.56,28.504263208534347,0.0,0.0
315383806.0,1,1,GPS_L1,15982079.7787177,1486970.580529575,21104556.69936039,9930.12649490592,21994391.9468071,0.32,5.787329765022634,0.0,0.0
315383806.0,1,11,GPS_L1,20590932.052555367,4763883.550787031,15517729.267945431,-198841.8921856425,22140382.4402919,0.32,-17.55856331414469,0.0,0.0
315383806.0,1,22,GPS_L1,19489410.746863604,-2447565.5321977865,18162982.25151604,75369.21278037337,22364931.1092569,0.64,14.46507338521647,0.0,0.0
315383806.0,3,7,Glonass_L1,9493285.405309016,7213908.83867051,22588794.05905718,-3195.9489213390275,21516243.2687689,10.24,-33.50040829913133,0.0,0.0
315383806.0,3,8,Glonass_L1,21490535.472754862,-4055478.352485561,13176737.95141492,-8063.955537613746,21720458.1868893,1.28,36.909169106627786,0.0,0.0
315383806.0,3,22,Glonass_L1,21923122.233414985,9040908.20189367,9561796.642925683,63415.209881715455,22082358.6040595,1.28,-44.802536798294895,0.0,0.0
315383806.0,3,23,Glonass_L1,12095148.019311786,-4249041.987560721,22037824.63352629,6290.02823827699,21405647.7499342,2.56,28.504263208534347,0.0,0.0
315384006.0,1,1,GPS_L1,15982245.56466247,1487483.916239905,21104400.44941694,9930.1265722287,21994387.6715038,0.32,5.787329765022634,0.0,0.0
315384006.0,1,11,GPS_L1,20591158.175042104,4764242.527217847,15517333.4174021,-198841.8922591498,22140433.7090316,0.32,-17.55856331414469,0.0,0.0
315384006.0,1,22,GPS_L1,19489159.252609324,-2447185.945484462,18163305.393327106,75369.21220512998,22364895.7027651,0.32,14.46507338521647,0.0,0.0
315384006.0,3,7,Glonass_L1,9492734.837368974,7214186.286342877,22588936.531649183,-3195.948938779356,21516312.8078866,10.24,-33.50040829913133,0.0,0.0
315384006.0,3,8,Glonass_L1,21490204.6182748,-4055336.755121967,13177323.608849036,-8063.955529439959,21720381.4931823,1.28,36.909169106627786,0.0,0.0
315384006.0,3,22,Glonass_L1,21923362.624353223,9041018.12547372,9561144.183392178,63415.21004134467,22082465.8356475,1.28,-44.802536798294895,0.0,0.0
315384006.0,3,23,Glonass_L1,12095661.568236656,-4248722.472174139,22037604.46348652,6290.028252750849,21405589.0474018,2.56,28.504263208534347,0.0,0.0
315384206.0,1,1,GPS_L1,15982411.355311742,1487997.2461595156,21104244.181423567,9930.12664955347,21994383.3263995,0.32,5.787329765022634,0.0,0.0
315384206.0,1,11,GPS_L1,20591384.29416731,4764601.493853781,15516937.553132333,-198841.89233262223,22140485.0824726,0.32,-17.55856331414469,0.0,0.0
315384206.0,1,22,GPS_L1,19488907.757345777,-2446806.349919468,18163628.520013463,75369.21162986419,22364860.2962733,0.64,14.46507338521647,0.0,0.0
315384206.0,3,7,Glonass_L1,9492184.270460688,7214463.74470685,22589078.982631736,-3195.948956232752,21516379.1536144,5.12,-33.50040829913133,0.0,0.0
315384206.0,3,8,Glonass_L1,21489873.75191275,-4055195.145087476,13177909.253659382,-8063.955521329363,21720301.6758863,1.28,36.909169106627786,0.0,0.0
315384206.0,3,22,Glonass_L1,21923603.002251457,9041128.035343396,9560491.714737866,63415.210200981564,22082573.0846857,1.28,-44.802536798294895,0.0,0.0
315384206.0,3,23,Glonass_L1,12096175.117419597,-4248402.968582414,22037384.272247262,6290.028267248733,21405530.240168,2.56,28.504263208534347,0.0,0.0
